"taxon","Binomial","Height.max..m.","Height.actual..m.","P50..MPa.","P12..MPa.","P88..MPa.","Slope","Ks..kg.m.1.MPa.1.s.1.","KL..kg.m.1.MPa.1.s.1.","Huber.value","SLA..cm2.g.1.","Latitude","Longitude","Altitude..m.","MATbest","PPTbest","Genus","Species","ID","animal","Phylo_axis_1","Phylo_axis_2","Phylo_axis_3","Phylo_axis_4","Phylo_axis_5","Phylo_axis_6","Phylo_axis_7","Phylo_axis_8","Phylo_axis_9","Phylo_axis_10","Phylo_axis_11","Phylo_axis_12"
"Arbutus_unedo","Arbutus unedo",10,NA,-0.54,-0.11,-8.5,4.773869347,NA,NA,NA,NA,30.65,20.3,620,13.6,1364,"Arbutus","unedo",110,"Arbutus_unedo",-87.7268576368888,64.9046580674933,24.99378524563,47.8714853709471,-0.123994152844678,6.98844776310879,2.76848844577312,-2.52020603591937,2.84919348633737,0.0397742031777863,0.417799828727523,121.341923892444
"Arbutus_unedo","Arbutus unedo",10,2,-7.841,-6.926365854,-8.755634146,41.54666667,NA,NA,NA,NA,38.326932,-0.529161,50,17.7,319,"Arbutus","unedo",302,"Arbutus_unedo",-87.7268576368888,64.9046580674933,24.99378524563,47.8714853709471,-0.123994152844678,6.98844776310879,2.76848844577312,-2.52020603591937,2.84919348633737,0.0397742031777863,0.417799828727523,121.341923892444
"Arbutus_unedo","Arbutus unedo",12,6,-3.09,-1.343275718,-4.836724282,21.75500758,0.540141872,0.000229185,0.000501736,67.58278892,41.2166666666667,0.916666666666667,1000,10.9,709,"Arbutus","unedo",483,"Arbutus_unedo",-87.7268576368888,64.9046580674933,24.99378524563,47.8714853709471,-0.123994152844678,6.98844776310879,2.76848844577312,-2.52020603591937,2.84919348633737,0.0397742031777863,0.417799828727523,121.341923892444
"Arbutus_unedo","Arbutus unedo",12,6,-1.18,-0.207608509,-2.152391491,39.07891046,1.589581219,NA,NA,NA,41.2166666666667,0.916666666666667,1000,10.9,709,"Arbutus","unedo",484,"Arbutus_unedo",-87.7268576368888,64.9046580674933,24.99378524563,47.8714853709471,-0.123994152844678,6.98844776310879,2.76848844577312,-2.52020603591937,2.84919348633737,0.0397742031777863,0.417799828727523,121.341923892444
"Arbutus_unedo","Arbutus unedo",NA,NA,-2,-0.3,NA,NA,0.531,NA,NA,NA,43.2833333333333,11.5833333333333,350,14.7,910,"Arbutus","unedo",672,"Arbutus_unedo",-87.7268576368888,64.9046580674933,24.99378524563,47.8714853709471,-0.123994152844678,6.98844776310879,2.76848844577312,-2.52020603591937,2.84919348633737,0.0397742031777863,0.417799828727523,121.341923892444
"Archidendropsis_basaltica","Archidendropsis basaltica",10,NA,NA,NA,NA,NA,4.26,0.000756813,0.000145459,57.94892463,NA,NA,80,26.9,634,"Archidendropsis","basaltica",1493,"Archidendropsis_basaltica",-89.8425848737299,-28.3826015618012,-57.6056295718263,1.55331873468456,-0.0419350934011073,36.487030128303,2.22076016169725,-62.5134205794736,-2.31399410691782,1.47131428101457,-3.33724191884247,-0.18697482674273
"Arctostaphylos_glandulosa","Arctostaphylos glandulosa",NA,2,-4.89458011,-1.167377521,-12.63048694,4.912158434,1.04,NA,NA,NA,34.5,-118.4,650,16,433,"Arctostaphylos","glandulosa",529,"Arctostaphylos_glandulosa",-87.7281534222659,64.923385876867,25.0023058848737,47.8887846567268,-0.124043724303292,6.99173134996518,2.7699942435412,-2.5217216734597,2.85110071554527,0.0398020232619991,0.41812648414652,121.442570217519
"Arctostaphylos_glandulosa","Arctostaphylos glandulosa",NA,NA,-4.41,NA,NA,NA,1.27,NA,NA,NA,34.0888333333333,-118.654833333333,510,16,380,"Arctostaphylos","glandulosa",576,"Arctostaphylos_glandulosa",-87.7281534222659,64.923385876867,25.0023058848737,47.8887846567268,-0.124043724303292,6.99173134996518,2.7699942435412,-2.5217216734597,2.85110071554527,0.0398020232619991,0.41812648414652,121.442570217519
"Arctostaphylos_glandulosa","Arctostaphylos glandulosa",NA,2,NA,NA,NA,NA,NA,1.862886862,NA,52,34.5,-118.4,650,16,433,"Arctostaphylos","glandulosa",602,"Arctostaphylos_glandulosa",-87.7281534222659,64.923385876867,25.0023058848737,47.8887846567268,-0.124043724303292,6.99173134996518,2.7699942435412,-2.5217216734597,2.85110071554527,0.0398020232619991,0.41812648414652,121.442570217519
"Arctostaphylos_glandulosa","Arctostaphylos glandulosa",NA,NA,-4.7,-1,-13.3,4.418604651,0.76,0.000191,0.000233035,30.58404882,34.5,-119.816666666667,670,15.1,650,"Arctostaphylos","glandulosa",951,"Arctostaphylos_glandulosa",-87.7281534222659,64.923385876867,25.0023058848737,47.8887846567268,-0.124043724303292,6.99173134996518,2.7699942435412,-2.5217216734597,2.85110071554527,0.0398020232619991,0.41812648414652,121.442570217519
"Arctostaphylos_glauca","Arctostaphylos glauca",NA,NA,-4.67,NA,NA,NA,1.03,NA,NA,NA,34.0888333333333,-118.654833333333,510,16,380,"Arctostaphylos","glauca",577,"Arctostaphylos_glauca",-87.7281534222659,64.923385876867,25.0023058848737,47.8887846567268,-0.124043724303297,6.9917313499652,2.76999424354121,-2.52172167345967,2.85110071554521,0.0398020232620206,0.418126484146524,121.442570217519
"Ardisia_palmana","Ardisia palmana",5,NA,NA,NA,NA,NA,0.23,0.00062,0.00208,NA,10.2,-84.7,1200,17.2,3000,"Ardisia","palmana",1373,"Ardisia_palmana",-87.1947331772557,56.6109779835056,21.1633876356871,40.0486422960819,-0.101341881054463,5.45579662749871,2.04978649302608,-1.78437463217719,1.9037825185696,0.0258718580006159,0.250115572538109,68.8920416211259
"Aristolochia_taliscana","Aristolochia taliscana",NA,NA,NA,NA,NA,NA,45,NA,NA,NA,19.5,-105.05,0,26.7,748,"Aristolochia","taliscana",1196,"Aristolochia_taliscana",-75.0043778961205,26.0460235918945,5.63580961485362,-24.5178842475921,-0.181118313962219,-2.49392338544326,-13.5192214768713,6.4757144540529,-56.4637002932467,22.4641863680652,-0.464322357184349,-3.39262774307426
"Artemisia_californica","Artemisia californica",NA,1.1,-1.827802525,-0.654594544,-3.604716699,21.38538853,1.21,NA,NA,NA,34.2,-118.4,100,18.2,406,"Artemisia","californica",530,"Artemisia_californica",-88.2276435272002,76.6227919660881,31.0723409589743,60.9339761637103,-0.166015855642842,10.6060636185516,5.21231732083927,-6.43504194065883,20.1124002659984,-2.51890516106617,-0.485264110755207,-55.0472745045933
"Artemisia_californica","Artemisia californica",NA,1.1,NA,NA,NA,NA,NA,0.143195772,NA,200.1,34.2,-118.4,100,18.2,406,"Artemisia","californica",603,"Artemisia_californica",-88.2276435272002,76.6227919660881,31.0723409589743,60.9339761637103,-0.166015855642842,10.6060636185516,5.21231732083927,-6.43504194065883,20.1124002659984,-2.51890516106617,-0.485264110755207,-55.0472745045933
"Artemisia_tridentata","Artemisia tridentata",3,NA,-3.9,-2.82254,-5.10811,31.45408945,0.9,NA,NA,NA,39.7,-111.783333333333,1780,8,422,"Artemisia","tridentata",1307,"Artemisia_tridentata",-88.2276435272002,76.6227919660882,31.0723409589743,60.9339761637104,-0.166015855642878,10.6060636185516,5.21231732083929,-6.43504194065894,20.1124002659985,-2.51890516106612,-0.485264110755614,-55.0472745045933
"Artemisia_tridentata","Artemisia tridentata",3,NA,-3,-1.0034,-4.91662,19.82656969,0.7254,NA,0.000232305,NA,39.7,-111.783333333333,2040,6.5,422,"Artemisia","tridentata",1308,"Artemisia_tridentata",-88.2276435272002,76.6227919660882,31.0723409589743,60.9339761637104,-0.166015855642878,10.6060636185516,5.21231732083929,-6.43504194065894,20.1124002659985,-2.51890516106612,-0.485264110755614,-55.0472745045933
"Artemisia_tridentata","Artemisia tridentata",3,NA,-4.9,-2.17614,-6.85544,19.43296649,0.4986,NA,0.000210242,NA,39.7,-111.783333333333,1620,9,422,"Artemisia","tridentata",1309,"Artemisia_tridentata",-88.2276435272002,76.6227919660882,31.0723409589743,60.9339761637104,-0.166015855642878,10.6060636185516,5.21231732083929,-6.43504194065894,20.1124002659985,-2.51890516106612,-0.485264110755614,-55.0472745045933
"Ascarina_lucida","Ascarina lucida",NA,NA,-1.869,-1.265,-2.82,39.95793901,NA,NA,NA,NA,-42.7507638888889,-171.057805555556,30,11.9,3171,"Ascarina","lucida",75,"Ascarina_lucida",-74.8552456639657,24.8084453012293,5.30337874609105,-22.9528907029865,-0.167803597452055,-2.25935428250226,-11.882953126848,5.5204456883732,-45.7806909273804,17.6907637645483,-0.320009863185353,-1.99807428826019
"Aspalathus_hirta","Aspalathus hirta",NA,2,NA,NA,NA,NA,0.516,NA,NA,NA,-33.9346666666667,19.521,850,13.6,703,"Aspalathus","hirta",549,"Aspalathus_hirta",-90.3722431321852,-32.1616621023669,-66.9543359874403,1.82389766289956,-0.0502068469314358,45.3490563728876,2.87840004722396,-83.8642709124695,-3.24209583896872,2.10250375539844,-5.06091676439361,-0.294186966280835
"Aspalathus_hirta","Aspalathus hirta",NA,2,-3.091809455,-1.018618798,-6.443552012,11.33738626,0.879699689,NA,NA,NA,-33.9346666666667,19.521,850,13.6,703,"Aspalathus","hirta",628,"Aspalathus_hirta",-90.3722431321852,-32.1616621023669,-66.9543359874403,1.82389766289956,-0.0502068469314358,45.3490563728876,2.87840004722396,-83.8642709124695,-3.24209583896872,2.10250375539844,-5.06091676439361,-0.294186966280835
"Aspalathus_pachyloba","Aspalathus pachyloba",NA,2,NA,NA,NA,NA,0.91,NA,NA,NA,-33.9346666666667,19.521,920,13.2,410,"Aspalathus","pachyloba",550,"Aspalathus_pachyloba",-90.3722431321852,-32.1616621023669,-66.9543359874403,1.82389766289954,-0.0502068469314628,45.3490563728876,2.87840004722388,-83.8642709124695,-3.24209583896873,2.10250375539843,-5.06091676439361,-0.294186966280793
"Aspalathus_pachyloba","Aspalathus pachyloba",NA,2,-4.124834259,-1.932284056,-6.811122458,14.14591331,0.860986627,NA,NA,NA,-33.9346666666667,19.521,920,13.2,410,"Aspalathus","pachyloba",629,"Aspalathus_pachyloba",-90.3722431321852,-32.1616621023669,-66.9543359874403,1.82389766289954,-0.0502068469314628,45.3490563728876,2.87840004722388,-83.8642709124695,-3.24209583896873,2.10250375539843,-5.06091676439361,-0.294186966280793
"Aspidosperma_desmanthum","Aspidosperma cruenta",NA,NA,NA,NA,NA,NA,NA,0.0002844,NA,NA,9.15,-79.85,60,26.5,3100,"Aspidosperma","desmanthum",121,"Aspidosperma_desmanthum",-87.8711796898405,70.0567115668584,27.86695860705,54.2194802459048,-0.145484583309523,9.0163265060949,4.27378182566891,-5.11049906501003,15.2747938820306,-1.8702127283862,-0.331302437679793,-34.8700815005647
"Aspidosperma_tomentosum","Aspidosperma tomentosum",NA,1.8,NA,NA,NA,NA,4.02,0.000915,NA,74.5,-15.9333333333333,-47.8833333333333,1100,21,1500,"Aspidosperma","tomentosum",1101,"Aspidosperma_tomentosum",-87.8711790093816,70.0567113175934,27.866958491078,54.2194799089162,-0.145484612458614,9.01632645052445,4.27378143272708,-5.11049903897137,15.2747937403432,-1.87021269207717,-0.331302436323428,-34.8700813060666
"Aspidosperma_tomentosum","Aspidosperma tomentosum",NA,2.7,NA,NA,NA,NA,3.55,0.000909,NA,78.6,-15.9333333333333,-47.8833333333333,1100,21,1500,"Aspidosperma","tomentosum",1102,"Aspidosperma_tomentosum",-87.8711790093816,70.0567113175934,27.866958491078,54.2194799089162,-0.145484612458614,9.01632645052445,4.27378143272708,-5.11049903897137,15.2747937403432,-1.87021269207717,-0.331302436323428,-34.8700813060666
"Aspidosperma_tomentosum","Aspidosperma tomentosum",NA,3.1,NA,NA,NA,NA,1.56,0.000398,NA,60.02,-15.9333333333333,-47.8833333333333,1100,21,1500,"Aspidosperma","tomentosum",1103,"Aspidosperma_tomentosum",-87.8711790093816,70.0567113175934,27.866958491078,54.2194799089162,-0.145484612458614,9.01632645052445,4.27378143272708,-5.11049903897137,15.2747937403432,-1.87021269207717,-0.331302436323428,-34.8700813060666
"Atherosperma_moschatum","Atherosperma moschatum",40,NA,-3.312666667,-2.62773516,-3.997598174,55.48,NA,NA,NA,NA,-42.905,147.324722222222,60,12.1,671,"Atherosperma","moschatum",303,"Atherosperma_moschatum",-75.1295578397285,26.9372545742542,5.86409720065958,-25.5702138007097,-0.189688279334152,-2.63057739763326,-14.3445694017583,6.88834078419781,-59.9775462007083,23.7888790306129,-0.479286959521675,-3.36532961701365
"Athrotaxis_laxifolia","Athrotaxis laxifolia",20,NA,-3.49,-1.71,-5.14,23.02770106,0.27,0.000105908,NA,NA,37.78,122.43,76,15,580,"Athrotaxis","laxifolia",814,"Athrotaxis_laxifolia",526.693777647406,-2.24198054492013,-0.576609359802325,3.05460349133607,96.6258727277725,0.117379133870339,11.3280206377393,0.439742272153132,-1.24858158211228,0.341245476070638,-0.00241496692023008,-0.00765121333314722
"Athrotaxis_selaginoides","Athrotaxis selaginoides",NA,NA,-5.1,-3.69,-7.02,19.79166667,NA,NA,NA,NA,-42.905,147.324722222222,60,12.1,671,"Athrotaxis","selaginoides",164,"Athrotaxis_selaginoides",526.693778417493,-2.24198059298715,-0.576609371908471,3.05460354995861,96.6258733611577,0.11737914160146,11.3280211531206,0.43974228939751,-1.24858161766588,0.341245483297041,-0.0024149668701846,-0.00765121268142051
"Atriplex_canescens","Atriplex canescens",NA,NA,-1.884,NA,-4.463,14.73439318,NA,NA,NA,NA,40.2,-112.316666666667,1547,9.5,273,"Atriplex","canescens",1,"Atriplex_canescens",-85.8440071024516,30.4222631232581,8.32034325905947,13.1237239796155,-0.0190463800429578,-0.851726959239208,-1.55093617407886,3.01514957590161,-13.2310972653497,1.82407233550221,0.35096361976271,13.2808516446159
"Atriplex_canescens","Atriplex canescens",NA,NA,-1.414,NA,-2.756,28.31594635,NA,NA,NA,NA,40.25,-112.733333333333,1463,10.3,194,"Atriplex","canescens",2,"Atriplex_canescens",-85.8440071024516,30.4222631232581,8.32034325905947,13.1237239796155,-0.0190463800429578,-0.851726959239208,-1.55093617407886,3.01514957590161,-13.2310972653497,1.82407233550221,0.35096361976271,13.2808516446159
"Atriplex_canescens","Atriplex canescens",NA,1.05,-0.914886805,-0.313830571,-1.856465513,40.35775204,0.17,NA,NA,NA,35.2,-117.6,850,17.2,138,"Atriplex","canescens",531,"Atriplex_canescens",-85.8440071024516,30.4222631232581,8.32034325905947,13.1237239796155,-0.0190463800429578,-0.851726959239208,-1.55093617407886,3.01514957590161,-13.2310972653497,1.82407233550221,0.35096361976271,13.2808516446159
"Atriplex_canescens","Atriplex canescens",NA,1.05,NA,NA,NA,NA,NA,0.08566961,NA,49.2,35.2,-117.6,850,17.2,230,"Atriplex","canescens",604,"Atriplex_canescens",-85.8440071024516,30.4222631232581,8.32034325905947,13.1237239796155,-0.0190463800429578,-0.851726959239208,-1.55093617407886,3.01514957590161,-13.2310972653497,1.82407233550221,0.35096361976271,13.2808516446159
"Atriplex_canescens","Atriplex canescens",NA,NA,-5.5,-2,-10,8.444444444,NA,NA,NA,NA,40.2,-112.933333333333,1326,11.1,200,"Atriplex","canescens",689,"Atriplex_canescens",-85.8440071024516,30.4222631232581,8.32034325905947,13.1237239796155,-0.0190463800429578,-0.851726959239208,-1.55093617407886,3.01514957590161,-13.2310972653497,1.82407233550221,0.35096361976271,13.2808516446159
"Atriplex_canescens","Atriplex canescens",NA,NA,-1.3,-0.3,-3,22.35294118,NA,NA,NA,NA,40.2,-112.933333333333,1326,11.1,200,"Atriplex","canescens",690,"Atriplex_canescens",-85.8440071024516,30.4222631232581,8.32034325905947,13.1237239796155,-0.0190463800429578,-0.851726959239208,-1.55093617407886,3.01514957590161,-13.2310972653497,1.82407233550221,0.35096361976271,13.2808516446159
"Atriplex_confertifolia","Atriplex confertifolia",NA,NA,-1.583,NA,-4.277,14.10541945,NA,NA,NA,NA,40.2,-112.316666666667,1547,9.5,273,"Atriplex","confertifolia",3,"Atriplex_confertifolia",-85.8440064310097,30.4222630638989,8.32034323802612,13.12372384329,-0.0190464098131578,-0.851726965286137,-1.55093653721244,3.0151495598177,-13.2310972567759,1.82407235219317,0.35096361741454,13.2808515714137
"Atriplex_confertifolia","Atriplex confertifolia",NA,NA,-1.662,NA,-3.997,16.27408994,NA,NA,NA,NA,40.25,-112.733333333333,1463,10.3,194,"Atriplex","confertifolia",4,"Atriplex_confertifolia",-85.8440064310097,30.4222630638989,8.32034323802612,13.12372384329,-0.0190464098131578,-0.851726965286137,-1.55093653721244,3.0151495598177,-13.2310972567759,1.82407235219317,0.35096361741454,13.2808515714137
"Atriplex_confertifolia","Atriplex confertifolia",NA,NA,-4.25,-1.8,-7.1,13.33333333,NA,NA,NA,NA,40.2,-112.933333333333,1326,11.1,200,"Atriplex","confertifolia",691,"Atriplex_confertifolia",-85.8440064310097,30.4222630638989,8.32034323802612,13.12372384329,-0.0190464098131578,-0.851726965286137,-1.55093653721244,3.0151495598177,-13.2310972567759,1.82407235219317,0.35096361741454,13.2808515714137
"Atriplex_confertifolia","Atriplex confertifolia",NA,NA,-1.3,-0.2,-3.8,15.2,NA,NA,NA,NA,40.2,-112.933333333333,1326,11.1,200,"Atriplex","confertifolia",692,"Atriplex_confertifolia",-85.8440064310097,30.4222630638989,8.32034323802612,13.12372384329,-0.0190464098131578,-0.851726965286137,-1.55093653721244,3.0151495598177,-13.2310972567759,1.82407235219317,0.35096361741454,13.2808515714137
"Atriplex_polycarpa","Atriplex polycarpa",NA,1.2,-1.811887156,-0.687462105,-3.439454074,23.34773432,0.36,NA,NA,NA,35.2,-117.6,850,17.2,138,"Atriplex","polycarpa",569,"Atriplex_polycarpa",-85.8440064310097,30.4222630638989,8.32034323802612,13.12372384329,-0.019046409813153,-0.851726965286144,-1.55093653721246,3.01514955981772,-13.2310972567759,1.82407235219318,0.350963617414558,13.2808515714138
"Atriplex_polycarpa","Atriplex polycarpa",NA,1.2,NA,NA,NA,NA,NA,NA,NA,46.2,35.2,-117.6,850,17.2,230,"Atriplex","polycarpa",605,"Atriplex_polycarpa",-85.8440064310097,30.4222630638989,8.32034323802612,13.12372384329,-0.019046409813153,-0.851726965286144,-1.55093653721246,3.01514955981772,-13.2310972567759,1.82407235219318,0.350963617414558,13.2808515714138
"Austrobaileya_scandens","Austrobaileya scandens",NA,NA,NA,NA,NA,NA,2.3,0.00018,0.000065,NA,-16.5333333333333,145.583333333333,650,22.4,3000,"Austrobaileya","scandens",1384,"Austrobaileya_scandens",-73.2569283815329,24.8097124719278,5.30252518259218,-22.9454380501106,-0.243579344972442,-2.25552992314306,-12.6142510876631,5.37402694358602,-44.0639303570219,16.8614336512744,-0.287746474181798,-1.63635641292775
"Austrocedrus_chilensis","Austrocedrus chilensis",NA,NA,-9.95,-5.36,-14.34,8.654863618,1.16,0.000159826,NA,NA,37.78,122.43,76,15,580,"Austrocedrus","chilensis",815,"Austrocedrus_chilensis",527.386382924742,-2.30192352079042,-0.594969420523897,3.15802715682834,100.264368662377,0.122633948681744,11.9220976945767,0.46546833283968,-1.33078206867246,0.364809267837765,-0.00260410161630058,-0.00829195136804425
"Austrocedrus_chilensis","Austrocedrus chilensis",NA,NA,-2.19,-0.545,-3.93,21.83908046,4.34,NA,NA,NA,-40.05,-71.1666666666667,900,9,684,"Austrocedrus","chilensis",1072,"Austrocedrus_chilensis",527.386382924742,-2.30192352079042,-0.594969420523897,3.15802715682834,100.264368662377,0.122633948681744,11.9220976945767,0.46546833283968,-1.33078206867246,0.364809267837765,-0.00260410161630058,-0.00829195136804425
"Austrocedrus_chilensis","Austrocedrus chilensis",NA,NA,-2.13,-0.545,-3.93,21.11111111,7.79,NA,NA,NA,-40.65,-71.0166666666667,900,8.5,400,"Austrocedrus","chilensis",1073,"Austrocedrus_chilensis",527.386382924742,-2.30192352079042,-0.594969420523897,3.15802715682834,100.264368662377,0.122633948681744,11.9220976945767,0.46546833283968,-1.33078206867246,0.364809267837765,-0.00260410161630058,-0.00829195136804425
"Austrocedrus_chilensis","Austrocedrus chilensis",NA,NA,-2.07,-0.545,-3.93,20.43010753,7.2,NA,NA,NA,-41.05,-71.5333333333333,800,8.5,1500,"Austrocedrus","chilensis",1074,"Austrocedrus_chilensis",527.386382924742,-2.30192352079042,-0.594969420523897,3.15802715682834,100.264368662377,0.122633948681744,11.9220976945767,0.46546833283968,-1.33078206867246,0.364809267837765,-0.00260410161630058,-0.00829195136804425
"Avicennia_germinans","Avicennia germinans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5833333333333,-96.3666666666667,0,25,1350,"Avicennia","germinans",901,"Avicennia_germinans",-88.1264014718788,74.6048878099639,30.0651809807329,58.804018607634,-0.159376239178651,10.0701952615341,4.87825294766051,-5.9383283335011,18.1518711162748,-2.24515653227599,-0.409981522376535,-43.960905188855
"Azadirachta_indica","Azadirachta indica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31666666666667,36.9166666666667,1127,22,619,"Azadirachta","indica",1088,"Azadirachta_indica",-89.3307245436437,-24.3878103728817,-12.4571109963566,0.320100125329792,0.00225747730171534,-99.1954001088832,4.23487114426871,-16.1201998828332,11.2875847375171,6.8155660823213,-0.63367994081854,-1.49007491333189
"Baccharis_salicina","Baccharis salicifolia",NA,NA,-2.68,-0.857,-3.71,36.89320388,0.65,NA,NA,NA,32.012726,-110.629098,1036,18.3,310,"Baccharis","salicina",1143,"Baccharis_salicina",-88.2404449916017,76.8405137546277,31.1767158912573,61.1509926874015,-0.166669858782193,10.6552357885024,5.24032074461112,-6.47328329802997,20.2455394736892,-2.5363170901693,-0.489020625958825,-55.4995835550892
"Baccharis_sarothroides","Baccharis sarothroides",NA,NA,-4.47,NA,-7.04,14.78599222,NA,NA,NA,NA,32.012726,-110.629098,1036,18.3,310,"Baccharis","sarothroides",1144,"Baccharis_sarothroides",-88.2404443060646,76.840513415285,31.1767157316929,61.1509922594315,-0.166669887652725,10.6552357118427,5.24032033947327,-6.47328325500003,20.245539271398,-2.53631704583569,-0.489020622783842,-55.499583131772
